nameWithOwner,owner,description,primaryLanguage,stars,forks,createdAt,updatedAt,repositoryAge,daysSinceUpdate,mergedPullRequests,releases,openIssues,closedIssues,totalIssues,closedIssuesRatio,watchers,url
byoungd/English-level-up-tips,byoungd,An advanced guide to learn English which might benefit you a lot 🎉 .  离谱的英语学习指南/英语学习教程/英语学习/学英语,Unknown,41621,4405,2017-05-30T07:18:52Z,2026-03-05T17:51:30Z,3201,0,26,0,28,78,106,0.7358490566037735,0,https://github.com/byoungd/English-level-up-tips
ray-project/ray,ray-project,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.,Python,41598,7291,2016-10-25T19:38:30Z,2026-03-05T16:23:07Z,3417,0,30078,122,2920,19492,22412,0.8697126539353918,0,https://github.com/ray-project/ray
nwjs/nw.js,nwjs,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.,JavaScript,41566,3871,2012-01-04T06:21:10Z,2026-03-05T17:25:04Z,5174,0,576,0,951,6483,7434,0.8720742534301856,0,https://github.com/nwjs/nw.js
yarnpkg/yarn,yarnpkg,The 1.x line is frozen - features and bugfixes now happen on https://github.com/yarnpkg/berry,JavaScript,41532,2731,2016-01-19T17:39:16Z,2026-03-05T16:04:36Z,3698,0,1655,153,1875,4740,6615,0.7165532879818595,0,https://github.com/yarnpkg/yarn
Aider-AI/aider,Aider-AI,aider is AI pair programming in your terminal,Python,41512,3967,2023-05-09T18:57:49Z,2026-03-05T17:41:29Z,1030,0,284,93,1166,2807,3973,0.7065190032720866,0,https://github.com/Aider-AI/aider
dcloudio/uni-app,dcloudio,A cross-platform framework using Vue.js,JavaScript,41442,3719,2018-07-12T08:52:39Z,2026-03-05T13:18:07Z,2793,0,555,0,666,4387,5053,0.86819711062735,0,https://github.com/dcloudio/uni-app
usebruno/bruno,usebruno,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia),JavaScript,41422,2169,2022-09-27T20:51:45Z,2026-03-05T17:34:32Z,1254,0,2057,160,1466,2431,3897,0.6238131896330511,0,https://github.com/usebruno/bruno
psf/black,psf,The uncompromising Python code formatter,Python,41414,2729,2018-03-14T19:54:45Z,2026-03-05T11:01:45Z,2912,0,1724,51,294,2483,2777,0.89413035649982,0,https://github.com/psf/black
dylanaraps/pure-bash-bible,dylanaraps,📖 A collection of pure bash alternatives to external processes.,Shell,41397,3634,2018-06-13T01:39:33Z,2026-03-05T13:48:40Z,2822,0,28,0,44,33,77,0.42857142857142855,0,https://github.com/dylanaraps/pure-bash-bible
logseq/logseq,logseq,"A privacy-first, open-source platform for knowledge management and collaboration. Download link:  http://github.com/logseq/logseq/releases. roadmap: https://discuss.logseq.com/t/logseq-product-roadmap/34267",Clojure,41374,2475,2020-05-23T00:06:06Z,2026-03-05T16:57:24Z,2112,0,3133,152,963,7135,8098,0.8810817485798963,0,https://github.com/logseq/logseq
hpcaitech/ColossalAI,hpcaitech,"Making large AI models cheaper, faster and more accessible",Python,41364,4526,2021-10-28T16:19:44Z,2026-03-05T16:58:23Z,1589,0,3705,50,442,1299,1741,0.746122917863297,0,https://github.com/hpcaitech/ColossalAI
hexojs/hexo,hexojs,"A fast, simple & powerful blog framework, powered by Node.js.",TypeScript,41278,5040,2012-09-23T15:17:08Z,2026-03-05T09:41:41Z,4911,0,975,117,75,3918,3993,0.9812171299774606,0,https://github.com/hexojs/hexo
zai-org/ChatGLM-6B,zai-org,ChatGLM-6B: An Open Bilingual Dialogue Language Model | 开源双语对话语言模型,Python,41226,5208,2023-03-13T12:00:18Z,2026-03-05T13:34:43Z,1088,0,49,0,561,751,1312,0.5724085365853658,0,https://github.com/zai-org/ChatGLM-6B
ccxt/ccxt,ccxt,A cryptocurrency trading API with more than 100 exchanges in JavaScript / TypeScript / Python / C# / PHP / Go ,Python,41200,8529,2017-05-14T15:41:56Z,2026-03-05T15:31:58Z,3217,0,14188,215,800,10501,11301,0.9292098044420848,0,https://github.com/ccxt/ccxt
bailicangdu/vue2-elm,bailicangdu,Large single page application with 45 pages built on vue2 + vuex. 基于 vue2 + vuex 构建一个具有 45 个页面的大型单页面应用,Vue,41166,12341,2016-12-23T01:49:20Z,2026-03-04T02:33:31Z,3359,1,21,0,119,512,631,0.8114104595879557,0,https://github.com/bailicangdu/vue2-elm
fastlane/fastlane,fastlane,🚀 The easiest way to automate building and releasing your iOS and Android apps,Ruby,41125,5982,2014-12-02T17:00:38Z,2026-03-05T16:35:21Z,4111,0,6343,560,668,12592,13260,0.9496229260935143,0,https://github.com/fastlane/fastlane
karanpratapsingh/system-design,karanpratapsingh,Learn how to design systems at scale and prepare for system design interviews,Unknown,41089,5197,2022-08-15T18:59:54Z,2026-03-05T17:47:47Z,1297,0,12,0,2,21,23,0.9130434782608695,0,https://github.com/karanpratapsingh/system-design
curl/curl,curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, MQTTS, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",C,41059,7088,2010-03-18T22:32:22Z,2026-03-05T14:04:37Z,5830,0,203,94,12,5365,5377,0.997768272270783,0,https://github.com/curl/curl
juspay/hyperswitch,juspay,"An open source payments switch written in Rust to make payments fast, reliable and affordable",Rust,41055,4564,2022-10-17T11:18:28Z,2026-03-05T17:44:04Z,1235,0,6524,152,958,2509,3467,0.7236804153446784,0,https://github.com/juspay/hyperswitch
chubin/cheat.sh,chubin,the only cheat sheet you need,Python,41052,1895,2017-05-07T21:40:56Z,2026-03-05T17:53:55Z,3223,0,129,0,130,135,265,0.5094339622641509,0,https://github.com/chubin/cheat.sh
ComposioHQ/awesome-claude-skills,ComposioHQ,"A curated list of awesome Claude Skills, resources, and tools for customizing Claude AI workflows",Python,41046,4076,2025-10-17T07:15:01Z,2026-03-05T17:55:38Z,139,0,20,0,53,3,56,0.05357142857142857,0,https://github.com/ComposioHQ/awesome-claude-skills
styled-components/styled-components,styled-components,Visual primitives for the component age. Use the best bits of ES6 and CSS to style your apps without stress 💅,TypeScript,41027,2523,2016-08-16T06:41:32Z,2026-03-05T13:59:48Z,3488,0,995,189,309,2676,2985,0.8964824120603015,0,https://github.com/styled-components/styled-components
payloadcms/payload,payloadcms,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications.",TypeScript,41004,3432,2021-01-05T18:49:45Z,2026-03-05T17:27:41Z,1884,0,6752,559,273,4108,4381,0.9376854599406528,0,https://github.com/payloadcms/payload
vuetifyjs/vuetify,vuetifyjs,🐉 Vue Component Framework,TypeScript,40974,7157,2016-09-12T00:39:35Z,2026-03-05T16:06:11Z,3461,0,4661,641,481,14796,15277,0.9685147607514565,0,https://github.com/vuetifyjs/vuetify
janhq/jan,janhq,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer.,TypeScript,40850,2545,2023-08-17T02:17:10Z,2026-03-05T17:05:09Z,931,0,3420,97,239,3074,3313,0.9278599456685783,0,https://github.com/janhq/jan
tabler/tabler,tabler,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,HTML,40816,4344,2018-02-01T09:08:59Z,2026-03-05T16:02:07Z,2954,0,787,51,87,1063,1150,0.9243478260869565,0,https://github.com/tabler/tabler
CherryHQ/cherry-studio,CherryHQ,"AI productivity studio with smart chat, autonomous agents, and 300+ assistants. Unified access to frontier LLMs",TypeScript,40815,3767,2024-05-24T01:56:26Z,2026-03-05T17:47:11Z,650,0,3020,246,480,8165,8645,0.9444765760555234,0,https://github.com/CherryHQ/cherry-studio
LC044/WeChatMsg,LC044,,Unknown,40597,4884,2023-01-11T05:03:49Z,2026-03-05T16:21:19Z,1149,0,62,0,0,0,0,0.0,0,https://github.com/LC044/WeChatMsg
Raphire/Win11Debloat,Raphire,"A simple, lightweight PowerShell script to remove pre-installed apps, disable telemetry, as well as perform various other changes to customize, declutter and improve your Windows experience. Win11Debloat works for both Windows 10 and Windows 11.",PowerShell,40595,1575,2020-10-27T22:26:59Z,2026-03-05T17:38:33Z,1954,0,57,23,36,249,285,0.8736842105263158,0,https://github.com/Raphire/Win11Debloat
jingyaogong/minimind,jingyaogong,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,Python,40494,4888,2024-07-27T04:34:12Z,2026-03-05T17:08:50Z,586,0,9,2,25,524,549,0.9544626593806922,0,https://github.com/jingyaogong/minimind
bradtraversy/50projects50days,bradtraversy,"50+ mini web projects using HTML, CSS & JS",CSS,40469,9773,2020-11-16T14:39:01Z,2026-03-05T17:18:05Z,1935,0,44,0,0,0,0,0.0,0,https://github.com/bradtraversy/50projects50days
zen-browser/desktop,zen-browser,Welcome to a calmer internet,JavaScript,40468,1356,2024-03-28T00:05:55Z,2026-03-05T17:12:03Z,707,0,784,155,484,7976,8460,0.9427895981087471,0,https://github.com/zen-browser/desktop
calcom/cal.com,calcom,Scheduling infrastructure for absolutely everyone.,TypeScript,40459,12104,2021-03-22T13:47:42Z,2026-03-05T17:09:36Z,1809,0,12900,611,979,8075,9054,0.8918709962447537,0,https://github.com/calcom/cal.com
DataExpert-io/data-engineer-handbook,DataExpert-io,This is a repo with links to everything you'd ever want to learn about data engineering,Jupyter Notebook,40409,7690,2023-11-19T19:47:41Z,2026-03-05T16:06:06Z,836,0,177,0,13,71,84,0.8452380952380952,0,https://github.com/DataExpert-io/data-engineer-handbook
saadeghi/daisyui,saadeghi,"🌼 🌼 🌼 🌼 🌼  The most popular, free and open-source Tailwind CSS component library",Svelte,40408,1611,2020-11-28T22:57:27Z,2026-03-05T16:31:23Z,1922,0,524,184,30,2083,2113,0.9858021769995268,0,https://github.com/saadeghi/daisyui
chakra-ui/chakra-ui,chakra-ui,Chakra UI is a component system for building SaaS products with speed ⚡️,TypeScript,40348,3573,2019-08-17T14:27:54Z,2026-03-05T17:49:04Z,2392,0,2927,1000,6,4278,4284,0.9985994397759104,0,https://github.com/chakra-ui/chakra-ui
QSCTech/zju-icicles,QSCTech,浙江大学课程攻略共享计划,HTML,40305,9612,2016-06-28T16:17:32Z,2026-03-05T15:32:43Z,3537,0,232,0,9,69,78,0.8846153846153846,0,https://github.com/QSCTech/zju-icicles
twentyhq/twenty,twentyhq,"Building a modern alternative to Salesforce, powered by the community.",TypeScript,40241,5286,2022-12-01T13:04:40Z,2026-03-05T17:56:10Z,1190,0,10110,59,212,5921,6133,0.9654329039621719,0,https://github.com/twentyhq/twenty
charmbracelet/bubbletea,charmbracelet,A powerful little TUI framework 🏗,Go,40229,1104,2020-01-10T21:04:03Z,2026-03-05T17:53:02Z,2245,0,673,72,93,314,407,0.7714987714987716,0,https://github.com/charmbracelet/bubbletea
aria2/aria2,aria2,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.",C++,40201,3821,2010-11-27T09:41:48Z,2026-03-05T15:51:44Z,5577,0,254,24,1088,826,1914,0.4315569487983281,0,https://github.com/aria2/aria2
zbezj/HEU_KMS_Activator,zbezj,,Unknown,40196,3797,2019-06-23T00:49:35Z,2026-03-05T17:52:45Z,2447,0,0,49,163,31,194,0.15979381443298968,0,https://github.com/zbezj/HEU_KMS_Activator
wg/wrk,wg,Modern HTTP benchmarking tool,C,40113,3032,2012-03-20T11:12:28Z,2026-03-05T16:00:06Z,5098,0,0,0,145,262,407,0.6437346437346437,0,https://github.com/wg/wrk
remoteintech/remote-jobs,remoteintech,Source for remoteintech.company — a community-maintained directory of remote-friendly tech companies,Nunjucks,40055,3921,2015-10-13T03:49:25Z,2026-03-05T14:43:10Z,3796,0,1374,0,6,196,202,0.9702970297029703,0,https://github.com/remoteintech/remote-jobs
php/php-src,php,The PHP Interpreter,C,39979,8017,2011-06-16T01:52:25Z,2026-03-05T15:52:44Z,5376,0,4788,42,942,3988,4930,0.8089249492900609,0,https://github.com/php/php-src
vim/vim,vim,The official Vim repository,Vim Script,39957,5990,2015-08-18T21:03:56Z,2026-03-05T17:54:45Z,3851,0,440,0,1570,7784,9354,0.8321573658327988,0,https://github.com/vim/vim
google-research/bert,google-research,TensorFlow code and pre-trained models for BERT,Python,39888,9708,2018-10-25T22:57:34Z,2026-03-05T14:22:31Z,2687,0,32,0,790,355,1145,0.31004366812227074,0,https://github.com/google-research/bert
pingcap/tidb,pingcap,"TiDB - the open-source, cloud-native, distributed SQL database designed for modern applications.",Go,39867,6125,2015-09-06T04:01:52Z,2026-03-05T11:58:40Z,3833,0,34621,213,4455,17966,22421,0.8013023504750011,0,https://github.com/pingcap/tidb
evanw/esbuild,evanw,An extremely fast bundler for the web,Go,39819,1290,2016-06-14T16:08:50Z,2026-03-05T15:30:56Z,3551,0,257,309,545,3313,3858,0.8587350959046138,0,https://github.com/evanw/esbuild
HeyPuter/puter,HeyPuter,"🌐 The Internet Computer! Free, Open-Source, and Self-Hostable.",JavaScript,39810,3527,2024-03-03T01:44:32Z,2026-03-05T15:39:26Z,732,0,1319,8,166,847,1013,0.8361303060217177,0,https://github.com/HeyPuter/puter
trpc/trpc,trpc,🧙‍♀️  Move Fast and Break Nothing. End-to-end typesafe APIs made easy. ,TypeScript,39673,1496,2020-07-18T01:17:11Z,2026-03-05T17:06:45Z,2056,0,3850,230,149,1190,1339,0.888722927557879,0,https://github.com/trpc/trpc
go-gorm/gorm,go-gorm,"The fantastic ORM library for Golang, aims to be developer friendly",Go,39651,4145,2013-10-25T08:31:38Z,2026-03-05T16:22:40Z,4514,0,775,11,486,5609,6095,0.9202625102543068,0,https://github.com/go-gorm/gorm
freefq/free,freefq,翻墙、免费翻墙、免费科学上网、免费节点、免费梯子、免费ss/v2ray/trojan节点、蓝灯、谷歌商店、翻墙梯子,Unknown,39642,5670,2020-06-07T02:48:33Z,2026-03-05T16:32:07Z,2097,0,0,0,552,257,809,0.3176761433868974,0,https://github.com/freefq/free
videojs/video.js,videojs,Video.js - open source HTML5 video player,JavaScript,39517,7516,2010-05-14T18:45:10Z,2026-03-05T08:26:57Z,5773,0,1819,334,599,4817,5416,0.8894017725258493,0,https://github.com/videojs/video.js
danielmiessler/Fabric,danielmiessler,Fabric is an open-source framework for augmenting humans using AI. It provides a modular system for solving specific problems using a crowdsourced set of AI prompts that can be used anywhere.,Go,39502,3947,2024-01-03T23:18:31Z,2026-03-05T17:30:44Z,791,0,598,381,22,814,836,0.9736842105263158,0,https://github.com/danielmiessler/Fabric
floodsung/Deep-Learning-Papers-Reading-Roadmap,floodsung,Deep Learning papers reading roadmap for anyone who are eager to learn this amazing tech!,Python,39479,7324,2016-10-14T11:49:48Z,2026-03-05T11:03:10Z,3429,0,28,0,52,5,57,0.08771929824561403,0,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap
lm-sys/FastChat,lm-sys,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",Python,39424,4777,2023-03-19T00:18:02Z,2026-03-05T12:23:09Z,1082,0,852,14,859,1067,1926,0.5539979231568016,0,https://github.com/lm-sys/FastChat
photoprism/photoprism,photoprism,AI-Powered Photos App for the Decentralized Web 🌈💎✨,Go,39419,2214,2018-01-27T12:00:15Z,2026-03-05T17:12:52Z,2959,0,881,79,435,2052,2487,0.8250904704463209,0,https://github.com/photoprism/photoprism
gofiber/fiber,gofiber,⚡️ Express inspired web framework written in Go,Go,39338,1961,2020-01-16T03:59:20Z,2026-03-05T17:50:48Z,2240,0,2113,135,36,1594,1630,0.9779141104294479,0,https://github.com/gofiber/fiber
appsmithorg/appsmith,appsmithorg,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API.",TypeScript,39327,4482,2020-06-30T04:07:36Z,2026-03-05T17:30:09Z,2074,0,14089,302,4408,19299,23707,0.814063356814443,0,https://github.com/appsmithorg/appsmith
facebookresearch/faiss,facebookresearch,A library for efficient similarity search and clustering of dense vectors.,C++,39272,4262,2017-02-07T16:07:05Z,2026-03-05T17:04:16Z,3313,0,137,25,227,2499,2726,0.9167278063096111,0,https://github.com/facebookresearch/faiss
bmad-code-org/BMAD-METHOD,bmad-code-org,Breakthrough Method for Agile Ai Driven Development,JavaScript,39207,4806,2025-04-13T14:54:25Z,2026-03-05T17:56:28Z,326,0,374,24,77,738,815,0.905521472392638,0,https://github.com/bmad-code-org/BMAD-METHOD
goabstract/Awesome-Design-Tools,goabstract,The best design tools and plugins for everything 👉,JavaScript,39187,2200,2019-02-12T13:55:30Z,2026-03-05T17:39:25Z,2578,0,283,0,23,26,49,0.5306122448979592,0,https://github.com/goabstract/Awesome-Design-Tools
phaserjs/phaser,phaserjs,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.",JavaScript,39127,7128,2013-04-12T12:27:51Z,2026-03-05T16:03:56Z,4710,0,1734,173,89,4512,4601,0.980656379048033,0,https://github.com/phaserjs/phaser
Dogfalo/materialize,Dogfalo,"Materialize, a CSS Framework based on Material Design",JavaScript,39126,4664,2014-09-12T19:35:38Z,2026-03-05T14:51:24Z,4191,0,449,41,623,4599,5222,0.8806970509383378,0,https://github.com/Dogfalo/materialize
google/styleguide,google,Style guides for Google-originated open-source projects,HTML,39064,13003,2015-05-20T19:18:59Z,2026-03-05T14:51:24Z,3941,0,197,0,119,244,363,0.6721763085399449,0,https://github.com/google/styleguide
koalaman/shellcheck,koalaman,"ShellCheck, a static analysis tool for shell scripts",Haskell,39056,1903,2012-11-17T03:15:11Z,2026-03-05T14:20:12Z,4856,0,331,30,1185,1759,2944,0.5974864130434783,0,https://github.com/koalaman/shellcheck
suno-ai/bark,suno-ai,🔊 Text-Prompted Generative Audio Model,Jupyter Notebook,39039,4689,2023-04-07T19:34:48Z,2026-03-05T16:18:45Z,1062,0,19,0,235,242,477,0.5073375262054507,0,https://github.com/suno-ai/bark
imputnet/cobalt,imputnet,best way to save what you love,Svelte,39001,3250,2022-07-08T18:12:55Z,2026-03-05T16:44:28Z,1335,0,249,0,196,807,1003,0.8045862412761715,0,https://github.com/imputnet/cobalt
QuivrHQ/quivr,QuivrHQ,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. ",Python,38971,3718,2023-05-12T23:53:30Z,2026-03-05T12:30:11Z,1027,0,1824,354,4,1534,1538,0.9973992197659298,0,https://github.com/QuivrHQ/quivr
DataTalksClub/data-engineering-zoomcamp,DataTalksClub,Data Engineering Zoomcamp is a free 9-week course on building production-ready data pipelines. The next cohort starts in January 2026. Join the course here 👇🏼,Jupyter Notebook,38874,7814,2021-10-21T09:32:50Z,2026-03-05T17:53:33Z,1596,0,454,0,2,139,141,0.9858156028368794,0,https://github.com/DataTalksClub/data-engineering-zoomcamp
google/leveldb,google,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.,C++,38873,8168,2014-08-27T21:17:52Z,2026-03-05T16:29:38Z,4207,0,64,21,248,540,788,0.6852791878172588,0,https://github.com/google/leveldb
2noise/ChatTTS,2noise,A generative speech model for daily dialogue.,Python,38865,4217,2024-05-27T18:26:49Z,2026-03-05T16:30:46Z,646,0,220,6,58,614,672,0.9136904761904762,0,https://github.com/2noise/ChatTTS
chatboxai/chatbox,chatboxai,Powerful AI Client,TypeScript,38782,3923,2023-03-06T12:22:15Z,2026-03-05T17:46:30Z,1095,0,0,52,995,1503,2498,0.6016813450760609,0,https://github.com/chatboxai/chatbox
mifi/lossless-cut,mifi,The swiss army knife of lossless video/audio editing,TypeScript,38769,1882,2016-10-30T10:49:56Z,2026-03-05T16:46:48Z,3413,0,223,105,239,1565,1804,0.8675166297117517,0,https://github.com/mifi/lossless-cut
remotion-dev/remotion,remotion-dev,🎥      Make videos programmatically with React,TypeScript,38647,2417,2020-06-23T19:49:10Z,2026-03-05T17:48:56Z,2080,0,4193,596,71,2141,2212,0.9679023508137432,0,https://github.com/remotion-dev/remotion
novuhq/novu,novuhq,"The open-source notification Inbox infrastructure. E-mail, SMS, Push and Slack Integrations.",TypeScript,38643,4229,2021-08-26T15:22:44Z,2026-03-05T16:10:28Z,1652,0,6877,108,124,1544,1668,0.9256594724220624,0,https://github.com/novuhq/novu
mindsdb/mindsdb,mindsdb,Query Engine for AI Analytics: Build self-reasoning agents across all your live data,Python,38634,6118,2018-08-02T17:56:45Z,2026-03-05T13:35:02Z,2772,0,5779,337,73,4327,4400,0.9834090909090909,0,https://github.com/mindsdb/mindsdb
nushell/nushell,nushell,A new type of shell,Rust,38625,2061,2019-05-10T16:59:42Z,2026-03-05T16:55:34Z,2491,0,8454,117,1465,5558,7023,0.7913996867435569,0,https://github.com/nushell/nushell
freeCodeCamp/devdocs,freeCodeCamp,API Documentation Browser,Ruby,38580,2575,2013-10-24T18:16:07Z,2026-03-05T15:34:30Z,4514,0,982,0,198,1065,1263,0.8432304038004751,0,https://github.com/freeCodeCamp/devdocs
impress/impress.js,impress,It's a presentation framework based on the power of CSS3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.,JavaScript,38519,6617,2011-12-28T22:23:19Z,2026-03-05T15:15:04Z,5180,0,124,15,51,432,483,0.8944099378881988,0,https://github.com/impress/impress.js
preactjs/preact,preactjs,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,JavaScript,38453,2026,2015-09-11T02:40:18Z,2026-03-05T08:34:48Z,3828,0,1993,240,60,1868,1928,0.9688796680497925,0,https://github.com/preactjs/preact
agno-agi/agno,agno-agi,"Build, run, manage agentic software at scale.",Python,38452,5080,2022-05-04T15:23:02Z,2026-03-05T17:52:35Z,1401,0,2896,172,273,1696,1969,0.8613509395632301,0,https://github.com/agno-agi/agno
google/googletest,google,GoogleTest - Google Testing and Mocking Framework,C++,38302,10714,2015-07-28T15:07:53Z,2026-03-05T16:28:52Z,3873,0,813,11,375,1989,2364,0.8413705583756346,0,https://github.com/google/googletest
gto76/python-cheatsheet,gto76,Comprehensive Python Cheatsheet,Python,38267,6735,2018-01-25T04:16:53Z,2026-03-05T10:33:54Z,2961,0,0,0,0,27,27,1.0,0,https://github.com/gto76/python-cheatsheet
PatrickJS/awesome-cursorrules,PatrickJS,📄  Configuration files that enhance Cursor AI editor experience with custom rules and behaviors,MDX,38265,3234,2024-09-16T15:38:38Z,2026-03-05T17:39:22Z,535,0,70,0,43,8,51,0.1568627450980392,0,https://github.com/PatrickJS/awesome-cursorrules
tw93/Mole,tw93,🐹 Deep clean and optimize your Mac.,Shell,38237,1051,2025-09-23T06:38:40Z,2026-03-05T17:57:41Z,163,0,123,27,2,342,344,0.9941860465116279,0,https://github.com/tw93/Mole
PhilJay/MPAndroidChart,PhilJay,"A powerful 🚀 Android chart view / graph view library, supporting line- bar- pie- radar- bubble- and candlestick charts as well as scaling, panning and animations.",Java,38230,9054,2014-04-25T14:29:47Z,2026-03-04T06:08:52Z,4332,1,191,44,2067,2898,4965,0.5836858006042296,0,https://github.com/PhilJay/MPAndroidChart
microsoft/qlib,microsoft,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",Python,38213,5944,2020-08-14T06:46:00Z,2026-03-05T17:57:01Z,2029,0,750,23,281,762,1043,0.7305848513902206,0,https://github.com/microsoft/qlib
lapce/lapce,lapce,Lightning-fast and Powerful Code Editor written in Rust,Rust,38105,1236,2018-02-06T08:41:06Z,2026-03-05T16:05:45Z,2949,0,1177,35,811,1200,2011,0.5967180507210343,0,https://github.com/lapce/lapce
istio/istio,istio,"Connect, secure, control, and observe services.",Go,38069,8257,2016-11-18T23:57:21Z,2026-03-05T16:50:00Z,3393,0,29468,423,424,21284,21708,0.980468030219274,0,https://github.com/istio/istio
halo-dev/halo,halo-dev,强大易用的开源建站工具。,Java,38029,10225,2018-03-21T12:56:52Z,2026-03-05T16:10:09Z,2906,0,2953,250,234,4344,4578,0.9488859764089121,0,https://github.com/halo-dev/halo
Kong/insomnia,Kong,"The open-source, cross-platform API client for GraphQL, REST, WebSockets, SSE and gRPC. With Cloud, Local and Git storage.",TypeScript,38000,2221,2016-04-23T03:54:26Z,2026-03-05T17:31:01Z,3603,0,3749,547,725,3252,3977,0.8177017852652754,0,https://github.com/Kong/insomnia
ant-design/ant-design-pro,ant-design,👨🏻‍💻👩🏻‍💻 Use Ant Design like a Pro!,TypeScript,37982,8239,2017-08-25T10:40:44Z,2026-03-05T15:34:27Z,3114,0,1025,26,175,9625,9800,0.9821428571428571,0,https://github.com/ant-design/ant-design-pro
BerriAI/litellm,BerriAI,"Python SDK, Proxy Server (AI Gateway) to call 100+ LLM APIs in OpenAI (or native) format, with cost tracking, guardrails, loadbalancing and logging. [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, VLLM, NVIDIA NIM]",Python,37941,6181,2023-07-27T00:09:52Z,2026-03-05T17:56:18Z,952,0,9707,1000,818,8444,9262,0.9116821420859426,0,https://github.com/BerriAI/litellm
naptha/tesseract.js,naptha,Pure Javascript OCR for more than 100 Languages 📖🎉🖥,JavaScript,37897,2360,2015-06-24T02:49:52Z,2026-03-05T16:09:29Z,3907,0,204,57,31,703,734,0.9577656675749319,0,https://github.com/naptha/tesseract.js
dotnet/aspnetcore,dotnet,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",C#,37765,10595,2014-03-11T06:09:42Z,2026-03-05T09:41:46Z,4377,0,18591,275,3555,35095,38650,0.9080206985769729,0,https://github.com/dotnet/aspnetcore
denysdovhan/wtfjs,denysdovhan,🤪 A list of funny and tricky JavaScript examples,JavaScript,37736,2690,2017-07-14T15:42:12Z,2026-03-05T05:49:42Z,3156,0,125,25,22,96,118,0.8135593220338984,0,https://github.com/denysdovhan/wtfjs
rapid7/metasploit-framework,rapid7,Metasploit Framework,Ruby,37658,14782,2011-08-30T06:13:20Z,2026-03-05T16:56:43Z,5301,0,11661,0,474,5952,6426,0.9262371615312792,0,https://github.com/rapid7/metasploit-framework
httpie/cli,httpie,"🥧 HTTPie CLI  — modern, user-friendly command-line HTTP client for the API era. JSON support, colors, sessions, downloads, plugins & more.",Python,37640,3822,2012-02-25T12:39:13Z,2026-03-05T13:51:46Z,5122,0,406,47,187,723,910,0.7945054945054945,0,https://github.com/httpie/cli
FreeCodeCampChina/freecodecamp.cn,FreeCodeCampChina,FCC China open source codebase and curriculum. Learn to code and help nonprofits.,CSS,37639,1411,2016-09-30T03:13:43Z,2026-03-05T04:38:14Z,3443,0,55,0,142,445,587,0.75809199318569,0,https://github.com/FreeCodeCampChina/freecodecamp.cn
pola-rs/polars,pola-rs,"Extremely fast Query Engine for DataFrames, written in Rust",Rust,37625,2658,2020-05-13T19:45:33Z,2026-03-05T17:45:21Z,2121,0,12719,248,2514,9913,12427,0.7976985595879938,0,https://github.com/pola-rs/polars
